task,task_name,D,ep,T,nnz,nneg,n_multiflip,max_k,dropped,term_last,trunc_any,phi0,phi0_count,valid
10,set_up_a_coffee_station_in_your_kitchen,6.0,2047,6856,17,6,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2048,8732,14,5,0,1,1,True,False,0.166666641831398,0.9999998509883881,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2049,6781,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2050,6079,11,3,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2051,6088,8,2,0,1,0,True,False,0.3333333134651184,1.9999998807907104,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2052,6333,9,3,0,1,1,True,False,0.3333333134651184,1.9999998807907104,False
10,set_up_a_coffee_station_in_your_kitchen,6.0,2053,6947,8,2,0,1,1,True,False,0.166666641831398,0.9999998509883881,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2054,8117,16,7,0,1,2,True,False,0.3333333134651184,1.9999998807907104,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2055,7823,13,4,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2056,6511,11,4,0,1,1,True,False,0.3333333134651184,1.9999998807907104,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2057,6868,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2058,6601,10,3,0,1,1,True,False,0.166666641831398,0.9999998509883881,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2059,6831,11,3,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2060,5891,22,9,0,1,1,True,False,0.166666641831398,0.9999998509883881,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2061,8516,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2062,7698,6,2,0,1,1,True,False,0.4999999850988388,2.999999910593033,False
10,set_up_a_coffee_station_in_your_kitchen,6.0,2063,6133,14,4,0,1,0,True,False,0.0,0.0,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2064,5372,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
10,set_up_a_coffee_station_in_your_kitchen,6.0,2065,8741,6,1,0,1,1,True,False,0.166666641831398,0.9999998509883881,True
11,putting_dishes_away_after_cleaning,14.0,2200,11165,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2201,12245,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2202,11955,3,1,0,1,0,True,False,0.9285714253783226,12.999999955296516,False
11,putting_dishes_away_after_cleaning,14.0,2203,11308,3,1,0,1,0,True,False,0.9285714253783226,12.999999955296516,False
11,putting_dishes_away_after_cleaning,14.0,2204,11808,3,1,0,1,0,True,False,0.9285714253783226,12.999999955296516,False
11,putting_dishes_away_after_cleaning,14.0,2205,11049,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2206,11499,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2207,9816,3,1,0,1,0,True,False,0.9285714253783226,12.999999955296516,False
11,putting_dishes_away_after_cleaning,14.0,2208,12629,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2209,10939,3,1,0,1,0,True,False,0.9285714253783226,12.999999955296516,False
11,putting_dishes_away_after_cleaning,14.0,2210,12215,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2211,11607,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2212,11149,3,1,0,1,0,True,False,0.9285714253783226,12.999999955296516,False
11,putting_dishes_away_after_cleaning,14.0,2213,9709,3,1,0,1,0,True,False,0.9285714253783226,12.999999955296516,False
11,putting_dishes_away_after_cleaning,14.0,2214,9800,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2215,9405,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2216,9686,3,1,0,1,0,True,False,0.9285714253783226,12.999999955296516,False
11,putting_dishes_away_after_cleaning,14.0,2217,10623,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2218,10906,3,1,0,1,0,True,False,0.9285714253783226,12.999999955296516,False
11,putting_dishes_away_after_cleaning,14.0,2219,11421,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2220,11384,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2221,9775,3,1,0,1,0,True,False,0.9285714253783226,12.999999955296516,False
11,putting_dishes_away_after_cleaning,14.0,2222,11675,3,1,0,1,0,True,False,0.9285714253783226,12.999999955296516,False
11,putting_dishes_away_after_cleaning,14.0,2223,16153,3,2,0,1,2,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2224,9733,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2225,10830,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2226,10146,3,2,0,1,2,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2227,8254,3,1,0,1,0,True,False,0.9285714253783226,12.999999955296516,False
11,putting_dishes_away_after_cleaning,14.0,2228,9667,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2229,8659,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2230,13586,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2231,11288,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2232,9290,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2233,9076,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2234,9238,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2235,9250,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2236,14160,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2237,9616,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2238,9829,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2239,13253,2,1,0,1,1,True,False,0.9285714253783226,12.999999955296516,True
11,putting_dishes_away_after_cleaning,14.0,2240,10006,4,2,0,1,1,True,False,0.9285714253783226,12.999999955296516,False
12,preparing_lunch_box,6.0,2400,7982,8,2,0,1,1,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2401,7325,9,2,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2402,7171,8,1,0,1,0,True,False,0.0,0.0,True
12,preparing_lunch_box,6.0,2403,7757,10,4,0,1,2,True,False,0.3333333134651184,1.9999998807907104,True
12,preparing_lunch_box,6.0,2404,8949,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2405,7954,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2406,8034,9,2,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2407,6373,8,1,0,1,0,True,False,0.0,0.0,True
12,preparing_lunch_box,6.0,2408,9079,8,1,0,1,0,True,False,0.0,0.0,True
12,preparing_lunch_box,6.0,2409,9574,10,3,0,1,0,True,False,0.3333333134651184,1.9999998807907104,True
12,preparing_lunch_box,6.0,2410,8000,10,4,0,1,1,True,False,0.4999999850988388,2.999999910593033,False
12,preparing_lunch_box,6.0,2411,9086,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2412,9571,12,4,0,1,0,True,False,0.3333333134651184,1.9999998807907104,True
12,preparing_lunch_box,6.0,2413,9511,9,3,0,1,1,True,False,0.3333333134651184,1.9999998807907104,False
12,preparing_lunch_box,6.0,2414,11476,11,4,0,1,1,True,False,0.3333333134651184,1.9999998807907104,True
12,preparing_lunch_box,6.0,2415,8373,9,3,0,1,0,True,False,0.4999999850988388,2.999999910593033,True
12,preparing_lunch_box,6.0,2416,9227,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2417,7595,13,6,1,2,0,True,False,0.6666666567325592,3.9999999403953552,False
12,preparing_lunch_box,6.0,2418,8751,8,2,0,1,0,True,False,0.3333333134651184,1.9999998807907104,True
12,preparing_lunch_box,6.0,2419,7054,12,4,0,1,1,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2420,8811,8,2,0,1,0,True,False,0.3333333134651184,1.9999998807907104,True
12,preparing_lunch_box,6.0,2421,7794,9,2,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2422,9530,15,5,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2423,17730,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2424,12843,9,2,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2425,7151,11,4,0,1,1,True,False,0.3333333134651184,1.9999998807907104,True
12,preparing_lunch_box,6.0,2426,5950,9,3,0,1,0,True,False,0.4999999850988388,2.999999910593033,False
12,preparing_lunch_box,6.0,2427,14506,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2428,11531,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2429,13745,8,2,0,1,1,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2430,11524,8,1,0,1,0,True,False,0.0,0.0,True
12,preparing_lunch_box,6.0,2431,11764,8,1,0,1,0,True,False,0.0,0.0,True
12,preparing_lunch_box,6.0,2432,12502,8,2,0,1,0,True,False,0.3333333134651184,1.9999998807907104,True
12,preparing_lunch_box,6.0,2433,6492,9,3,0,1,0,True,False,0.4999999850988388,2.999999910593033,False
12,preparing_lunch_box,6.0,2434,14371,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2435,14846,9,3,0,1,1,True,False,0.3333333134651184,1.9999998807907104,False
12,preparing_lunch_box,6.0,2436,17271,8,2,0,1,0,True,False,0.3333333134651184,1.9999998807907104,False
12,preparing_lunch_box,6.0,2437,14697,8,2,0,1,0,True,False,0.3333333134651184,1.9999998807907104,False
12,preparing_lunch_box,6.0,2438,15267,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2439,6871,8,2,0,1,0,True,False,0.3333333134651184,1.9999998807907104,True
12,preparing_lunch_box,6.0,2440,6983,11,5,0,1,1,True,False,0.6666666567325592,3.9999999403953552,False
12,preparing_lunch_box,6.0,2441,17662,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
12,preparing_lunch_box,6.0,2442,13872,7,1,0,1,0,True,False,0.166666641831398,0.9999998509883881,True
13,loading_the_car,3.0,2600,13720,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2601,13399,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2602,10241,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2603,9296,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2604,19998,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2605,20068,4,1,0,1,0,True,False,0.3333333134651184,0.9999999403953552,True
13,loading_the_car,3.0,2606,20813,4,1,0,1,0,True,False,0.3333333134651184,0.9999999403953552,False
13,loading_the_car,3.0,2607,14342,4,1,0,1,1,True,False,0.0,0.0,True
13,loading_the_car,3.0,2608,14095,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2609,12248,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2610,14042,5,1,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2611,14324,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2612,14280,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2613,13902,5,2,0,1,2,True,False,0.0,0.0,True
13,loading_the_car,3.0,2614,14653,4,1,0,1,1,True,False,0.0,0.0,True
13,loading_the_car,3.0,2615,13880,7,2,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2616,19976,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2617,14001,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2618,13468,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2619,14703,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2620,14226,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2621,14974,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2622,21504,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2623,19208,6,2,0,1,1,True,False,0.0,0.0,True
13,loading_the_car,3.0,2624,20404,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2625,21618,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2626,19416,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2627,19052,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2628,19802,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2629,17512,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2630,20622,5,1,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2631,19866,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2632,19619,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2633,21627,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2634,18979,4,1,0,1,1,True,False,0.0,0.0,True
13,loading_the_car,3.0,2635,22693,4,1,0,1,1,True,False,0.0,0.0,True
13,loading_the_car,3.0,2636,17611,4,1,0,1,1,True,False,0.0,0.0,True
13,loading_the_car,3.0,2637,17596,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2638,20498,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2639,18126,4,1,0,1,1,True,False,0.0,0.0,True
13,loading_the_car,3.0,2640,18987,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2641,16691,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2642,19962,6,2,0,1,1,True,False,0.0,0.0,True
13,loading_the_car,3.0,2643,21096,4,1,0,1,1,True,False,0.0,0.0,True
13,loading_the_car,3.0,2644,19787,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2645,17939,5,1,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2646,17531,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2647,17026,3,0,0,1,0,True,False,0.0,0.0,True
13,loading_the_car,3.0,2648,21265,3,0,0,1,0,True,False,0.0,0.0,True
14,carrying_in_groceries,4.0,2800,14627,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2801,16344,6,2,0,1,1,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2802,15865,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2803,16027,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2804,15889,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2805,17747,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2806,16564,7,2,0,1,1,True,False,0.0,0.0,True
14,carrying_in_groceries,4.0,2807,17384,6,2,0,1,1,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2808,16366,6,2,0,1,1,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2809,20170,7,2,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2810,19592,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2811,18355,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2812,18156,6,1,0,1,0,True,False,0.0,0.0,True
14,carrying_in_groceries,4.0,2813,18263,6,2,0,1,0,True,False,0.5,2.0,True
14,carrying_in_groceries,4.0,2814,16089,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2815,16700,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2816,16369,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2817,17449,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2818,16044,6,1,0,1,0,True,False,0.0,0.0,True
14,carrying_in_groceries,4.0,2819,17482,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2820,18747,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2821,16991,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2822,15938,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2823,17201,6,2,0,1,0,True,False,0.5,2.0,False
14,carrying_in_groceries,4.0,2824,13224,6,1,0,1,0,True,False,0.0,0.0,True
14,carrying_in_groceries,4.0,2825,12132,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2826,13226,6,2,0,1,0,True,False,0.5,2.0,False
14,carrying_in_groceries,4.0,2827,12611,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2828,13089,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2829,13146,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2830,11571,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2831,11779,6,2,0,1,0,True,False,0.5,2.0,True
14,carrying_in_groceries,4.0,2832,13623,6,1,0,1,0,True,False,0.0,0.0,True
14,carrying_in_groceries,4.0,2833,12502,6,1,0,1,0,True,False,0.0,0.0,True
14,carrying_in_groceries,4.0,2834,12141,6,2,0,1,0,True,False,0.5,2.0,False
14,carrying_in_groceries,4.0,2835,12787,6,2,0,1,1,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2836,12454,6,2,0,1,0,True,False,0.5,2.0,False
14,carrying_in_groceries,4.0,2837,12174,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2838,12354,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2839,12586,7,2,0,1,0,True,False,0.25,1.0,False
14,carrying_in_groceries,4.0,2840,13266,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2841,13198,6,2,0,1,0,True,False,0.5,2.0,False
14,carrying_in_groceries,4.0,2842,12140,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2843,12274,5,1,0,1,0,True,False,0.25,1.0,True
14,carrying_in_groceries,4.0,2844,11179,6,1,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3000,11444,4,1,0,1,0,True,False,0.3333333134651184,0.9999999403953552,True
15,bringing_in_wood,3.0,3001,12674,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3002,17363,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3003,15204,7,2,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3004,14890,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3005,15312,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3006,15012,5,1,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3007,15428,5,1,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3008,16973,4,1,1,2,1,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3009,14710,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3010,13903,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3011,14060,5,1,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3012,14590,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3013,16533,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3014,15571,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3015,15541,5,1,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3016,14767,6,2,0,1,0,True,False,0.3333333134651184,0.9999999403953552,True
15,bringing_in_wood,3.0,3017,15272,5,1,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3018,14934,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3019,14845,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3020,15551,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3021,13825,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3022,12907,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3023,13158,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3024,13464,5,1,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3025,13894,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3026,15447,4,1,0,1,0,True,False,0.3333333134651184,0.9999999403953552,True
15,bringing_in_wood,3.0,3027,15239,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3028,13654,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3029,14288,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3030,15184,5,1,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3031,16287,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3032,15686,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3033,13956,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3034,13719,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3035,17719,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3036,9829,5,1,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3037,16316,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3038,15039,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3039,14529,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3040,14917,5,1,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3041,13839,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3042,14225,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3043,13543,3,0,0,1,0,True,False,0.0,0.0,True
15,bringing_in_wood,3.0,3044,9871,4,1,0,1,0,True,False,0.3333333134651184,0.9999999403953552,False
15,bringing_in_wood,3.0,3045,12273,7,2,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3200,14988,4,1,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3201,12249,3,1,0,1,0,True,False,0.5,1.0,False
16,moving_boxes_to_storage,2.0,3202,13183,2,0,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3203,13135,7,3,0,1,1,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3204,13034,2,0,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3205,15587,2,0,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3206,16025,0,0,0,0,0,True,False,1.0,2.0,False
16,moving_boxes_to_storage,2.0,3207,12526,2,0,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3208,14927,0,0,0,0,0,True,False,1.0,2.0,False
16,moving_boxes_to_storage,2.0,3209,13847,4,1,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3210,18662,4,1,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3211,18185,3,1,0,1,1,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3212,19700,0,0,0,0,0,True,False,1.0,2.0,False
16,moving_boxes_to_storage,2.0,3213,16401,0,0,0,0,0,True,False,1.0,2.0,False
16,moving_boxes_to_storage,2.0,3214,15451,2,0,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3215,13795,2,0,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3216,12954,0,0,0,0,0,True,False,1.0,2.0,False
16,moving_boxes_to_storage,2.0,3217,13829,0,0,0,0,0,True,False,1.0,2.0,False
16,moving_boxes_to_storage,2.0,3218,13416,4,1,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3219,12804,2,0,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3220,14746,3,1,0,1,1,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3221,12445,0,0,0,0,0,True,False,1.0,2.0,False
16,moving_boxes_to_storage,2.0,3222,13590,0,0,0,0,0,True,False,1.0,2.0,False
16,moving_boxes_to_storage,2.0,3223,15334,0,0,0,0,0,True,False,1.0,2.0,False
16,moving_boxes_to_storage,2.0,3224,13361,0,0,0,0,0,True,False,1.0,2.0,False
16,moving_boxes_to_storage,2.0,3225,13569,0,0,0,0,0,True,False,1.0,2.0,False
16,moving_boxes_to_storage,2.0,3226,13070,2,0,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3227,12159,0,0,0,0,0,True,False,1.0,2.0,False
16,moving_boxes_to_storage,2.0,3228,13627,2,0,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3229,15700,0,0,0,0,0,True,False,1.0,2.0,False
16,moving_boxes_to_storage,2.0,3230,15034,4,1,0,1,0,True,False,0.0,0.0,True
16,moving_boxes_to_storage,2.0,3231,15397,3,1,0,1,1,True,False,0.0,0.0,True
